"Date"	"Time"	"Taxi.avail"	"Wday"	"IsWday"
2015-07-07	2015-07-07 07:43:52	231	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:35:28	113	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:40:02	105	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:45:01	99	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:50:01	102	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:55:01	99	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:00:01	105	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:05:02	103	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:10:01	97	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:15:01	89	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:20:02	85	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:25:01	105	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:30:02	64	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:35:02	113	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:40:01	107	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:45:01	100	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:50:01	109	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:55:02	113	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:00:02	109	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:05:01	117	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:10:02	124	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:15:02	121	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:20:02	114	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:25:01	124	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:30:02	111	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:35:01	103	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:40:02	109	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:45:01	118	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:50:01	91	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:55:02	123	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:00:02	117	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:05:01	134	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:10:02	131	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:15:01	130	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:20:01	136	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:25:01	130	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:30:02	136	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:35:02	157	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:40:01	149	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:45:01	174	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:50:02	200	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:55:01	172	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:00:02	177	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:05:01	213	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:10:01	198	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:15:01	209	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:20:01	245	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:25:01	259	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:30:01	267	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:35:01	257	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:40:02	279	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:45:02	285	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:50:02	288	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:55:02	265	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:00:01	300	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:05:01	277	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:10:01	267	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:15:02	255	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:20:01	245	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:25:02	245	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:30:01	236	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:35:02	251	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:40:02	240	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:45:01	232	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:50:02	239	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:55:01	213	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:00:01	241	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:05:01	243	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:10:01	233	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:15:01	231	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:20:02	234	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:25:02	258	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:30:01	220	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:35:01	233	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:40:01	243	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:45:02	233	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:50:01	227	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:55:01	228	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:00:02	202	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:05:02	199	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:10:01	191	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:15:01	175	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:20:01	199	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:25:02	200	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:30:02	195	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:35:02	216	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:40:01	210	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:45:01	173	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:50:01	195	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:55:01	200	"Tues"	"Weekday"
2015-07-07	2015-07-07 20:00:02	192	"Tues"	"Weekday"
2015-07-07	2015-07-07 20:05:02	198	"Tues"	"Weekday"
