"Date"	"Time"	"Taxi.avail"	"Wday"	"IsWday"
2015-07-07	2015-07-07 07:43:52	390	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:35:28	242	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:40:02	243	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:45:01	239	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:50:01	244	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:55:01	257	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:00:01	272	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:05:02	261	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:10:01	253	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:15:01	226	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:20:02	241	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:25:01	277	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:30:02	237	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:35:02	264	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:40:01	248	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:45:01	218	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:50:01	234	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:55:02	243	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:00:02	257	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:05:01	276	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:10:02	299	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:15:02	247	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:20:02	270	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:25:01	257	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:30:02	247	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:35:01	222	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:40:02	228	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:45:01	237	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:50:01	238	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:55:02	266	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:00:02	252	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:05:01	268	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:10:02	281	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:15:01	272	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:20:01	280	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:25:01	288	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:30:02	272	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:35:02	261	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:40:01	268	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:45:01	287	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:50:02	277	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:55:01	313	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:00:02	302	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:05:01	337	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:10:01	303	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:15:01	316	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:20:01	309	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:25:01	319	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:30:01	310	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:35:01	310	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:40:02	311	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:45:02	317	"Tues"	"Weekday"
