"Date"	"Time"	"Taxi.avail"	"Wday"	"IsWday"
2015-07-07	2015-07-07 07:43:52	255	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:35:28	130	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:40:02	131	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:45:01	133	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:50:01	135	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:55:01	145	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:00:01	139	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:05:02	144	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:10:01	132	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:15:01	136	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:20:02	138	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:25:01	153	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:30:02	127	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:35:02	141	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:40:01	132	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:45:01	147	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:50:01	126	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:55:02	149	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:00:02	147	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:05:01	144	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:10:02	150	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:15:02	135	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:20:02	141	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:25:01	141	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:30:02	131	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:35:01	134	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:40:02	144	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:45:01	149	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:50:01	169	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:55:02	179	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:00:02	174	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:05:01	152	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:10:02	169	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:15:01	166	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:20:01	145	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:25:01	147	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:30:02	155	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:35:02	170	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:40:01	181	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:45:01	175	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:50:02	187	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:55:01	177	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:00:02	169	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:05:01	194	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:10:01	191	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:15:01	210	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:20:01	236	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:25:01	235	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:30:01	244	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:35:01	248	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:40:02	278	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:45:02	283	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:50:02	329	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:55:02	362	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:00:01	354	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:05:01	385	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:10:01	403	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:15:02	412	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:20:01	383	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:25:02	452	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:30:01	436	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:35:02	427	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:40:02	467	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:45:01	464	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:50:02	501	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:55:01	482	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:00:01	456	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:05:01	455	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:10:01	424	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:15:01	443	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:20:02	453	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:25:02	449	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:30:01	439	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:35:01	461	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:40:01	427	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:45:02	435	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:50:01	408	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:55:01	391	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:00:02	396	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:05:02	386	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:10:01	379	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:15:01	339	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:20:01	387	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:25:02	351	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:30:02	344	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:35:02	320	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:40:01	334	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:45:01	323	"Tues"	"Weekday"
