"Date"	"Time"	"Taxi.avail"	"Wday"	"IsWday"
2015-07-07	2015-07-07 07:43:52	133	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:35:28	143	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:40:02	137	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:45:01	137	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:50:01	163	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:55:01	143	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:00:01	128	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:05:02	146	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:10:01	143	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:15:01	150	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:20:02	224	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:25:01	138	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:30:02	117	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:35:02	156	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:40:01	170	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:45:01	130	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:50:01	148	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:55:02	149	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:00:02	145	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:05:01	151	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:10:02	142	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:15:02	145	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:20:02	130	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:25:01	167	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:30:02	136	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:35:01	146	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:40:02	163	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:45:01	99	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:50:01	153	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:55:02	147	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:00:02	156	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:05:01	156	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:10:02	154	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:15:01	153	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:20:01	180	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:25:01	237	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:30:02	174	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:35:02	169	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:40:01	177	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:45:01	155	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:50:02	167	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:55:01	175	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:00:02	166	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:05:01	186	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:10:01	208	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:15:01	192	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:20:01	199	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:25:01	204	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:30:01	210	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:35:01	200	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:40:02	193	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:45:02	205	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:50:02	171	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:55:02	199	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:00:01	194	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:05:01	170	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:10:01	165	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:15:02	164	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:20:01	157	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:25:02	145	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:30:01	145	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:35:02	138	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:40:02	132	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:45:01	139	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:50:02	149	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:55:01	139	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:00:01	145	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:05:01	137	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:10:01	142	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:15:01	143	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:20:02	276	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:25:02	174	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:30:01	150	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:35:01	162	"Tues"	"Weekday"
