"Date"	"Time"	"Taxi.avail"	"Wday"	"IsWday"
2015-07-07	2015-07-07 07:43:52	506	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:35:28	287	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:40:02	271	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:45:01	278	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:50:01	266	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:55:01	268	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:00:01	293	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:05:02	301	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:10:01	352	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:15:01	289	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:20:02	269	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:25:01	263	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:30:02	210	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:35:02	260	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:40:01	271	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:45:01	265	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:50:01	291	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:55:02	252	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:00:02	308	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:05:01	277	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:10:02	268	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:15:02	290	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:20:02	333	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:25:01	362	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:30:02	373	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:35:01	380	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:40:02	367	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:45:01	378	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:50:01	366	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:55:02	343	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:00:02	363	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:05:01	356	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:10:02	344	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:15:01	307	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:20:01	303	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:25:01	308	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:30:02	337	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:35:02	328	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:40:01	360	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:45:01	380	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:50:02	409	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:55:01	365	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:00:02	399	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:05:01	402	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:10:01	428	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:15:01	450	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:20:01	494	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:25:01	505	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:30:01	509	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:35:01	536	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:40:02	527	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:45:02	684	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:50:02	657	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:55:02	490	"Tues"	"Weekday"
