"Date"	"Time"	"Taxi.avail"	"Wday"	"IsWday"
2015-07-07	2015-07-07 07:43:52	174	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:35:28	90	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:40:02	93	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:45:01	79	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:50:01	114	"Tues"	"Weekday"
2015-07-07	2015-07-07 12:55:01	98	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:00:01	103	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:05:02	91	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:10:01	109	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:15:01	97	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:20:02	102	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:25:01	98	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:30:02	85	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:35:02	126	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:40:01	96	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:45:01	96	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:50:01	119	"Tues"	"Weekday"
2015-07-07	2015-07-07 13:55:02	92	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:00:02	97	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:05:01	92	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:10:02	120	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:15:02	101	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:20:02	125	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:25:01	115	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:30:02	114	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:35:01	120	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:40:02	157	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:45:01	151	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:50:01	151	"Tues"	"Weekday"
2015-07-07	2015-07-07 14:55:02	172	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:00:02	193	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:05:01	209	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:10:02	207	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:15:01	217	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:20:01	222	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:25:01	215	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:30:02	221	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:35:02	249	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:40:01	245	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:45:01	224	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:50:02	219	"Tues"	"Weekday"
2015-07-07	2015-07-07 15:55:01	173	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:00:02	174	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:05:01	218	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:10:01	222	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:15:01	191	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:20:01	200	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:25:01	241	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:30:01	240	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:35:01	256	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:40:02	216	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:45:02	242	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:50:02	243	"Tues"	"Weekday"
2015-07-07	2015-07-07 16:55:02	225	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:00:01	224	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:05:01	222	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:10:01	231	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:15:02	200	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:20:01	239	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:25:02	221	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:30:01	198	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:35:02	199	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:40:02	194	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:45:01	180	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:50:02	171	"Tues"	"Weekday"
2015-07-07	2015-07-07 17:55:01	133	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:00:01	172	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:05:01	177	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:10:01	163	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:15:01	169	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:20:02	167	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:25:02	160	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:30:01	153	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:35:01	140	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:40:01	146	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:45:02	144	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:50:01	162	"Tues"	"Weekday"
2015-07-07	2015-07-07 18:55:01	166	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:00:02	167	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:05:02	169	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:10:01	150	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:15:01	163	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:20:01	168	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:25:02	172	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:30:02	157	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:35:02	175	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:40:01	165	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:45:01	190	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:50:01	155	"Tues"	"Weekday"
2015-07-07	2015-07-07 19:55:01	163	"Tues"	"Weekday"
2015-07-07	2015-07-07 20:00:02	129	"Tues"	"Weekday"
2015-07-07	2015-07-07 20:05:02	174	"Tues"	"Weekday"
2015-07-07	2015-07-07 20:10:01	151	"Tues"	"Weekday"
2015-07-07	2015-07-07 20:15:01	151	"Tues"	"Weekday"
2015-07-07	2015-07-07 20:20:01	194	"Tues"	"Weekday"
2015-07-07	2015-07-07 20:25:02	150	"Tues"	"Weekday"
2015-07-07	2015-07-07 20:30:01	138	"Tues"	"Weekday"
2015-07-07	2015-07-07 20:35:01	171	"Tues"	"Weekday"
2015-07-07	2015-07-07 20:40:01	164	"Tues"	"Weekday"
2015-07-07	2015-07-07 20:45:02	143	"Tues"	"Weekday"
2015-07-07	2015-07-07 20:50:02	152	"Tues"	"Weekday"
2015-07-07	2015-07-07 20:55:01	154	"Tues"	"Weekday"
2015-07-07	2015-07-07 21:00:01	141	"Tues"	"Weekday"
2015-07-07	2015-07-07 21:05:01	146	"Tues"	"Weekday"
2015-07-07	2015-07-07 21:10:02	138	"Tues"	"Weekday"
2015-07-07	2015-07-07 21:15:02	138	"Tues"	"Weekday"
2015-07-07	2015-07-07 21:20:02	136	"Tues"	"Weekday"
2015-07-07	2015-07-07 21:25:01	125	"Tues"	"Weekday"
2015-07-07	2015-07-07 21:30:01	131	"Tues"	"Weekday"
2015-07-07	2015-07-07 21:35:02	116	"Tues"	"Weekday"
2015-07-07	2015-07-07 21:40:02	128	"Tues"	"Weekday"
2015-07-07	2015-07-07 21:45:01	130	"Tues"	"Weekday"
2015-07-07	2015-07-07 21:50:02	143	"Tues"	"Weekday"
2015-07-07	2015-07-07 21:55:01	121	"Tues"	"Weekday"
2015-07-07	2015-07-07 22:00:01	124	"Tues"	"Weekday"
2015-07-07	2015-07-07 22:05:01	123	"Tues"	"Weekday"
2015-07-07	2015-07-07 22:10:02	110	"Tues"	"Weekday"
2015-07-07	2015-07-07 22:15:01	105	"Tues"	"Weekday"
2015-07-07	2015-07-07 22:20:02	126	"Tues"	"Weekday"
2015-07-07	2015-07-07 22:25:01	109	"Tues"	"Weekday"
2015-07-07	2015-07-07 22:30:01	110	"Tues"	"Weekday"
2015-07-07	2015-07-07 22:35:01	114	"Tues"	"Weekday"
